Value,Type
26.47,Original
26.89,Original
27.160000000000004,Original
26.540000000000003,Original
26.669999999999995,Original
26.790000000000006,Original
25.71,Original
26.64,Original
31.89,Original
34.65,Original
34.36,Original
34.17000000000001,Original
33.7,Original
40.13,Original
38.19,Original
34.99,Original
33.56000000000001,Original
32.349999999999994,Original
33.58,Original
32.41,Original
31.930000000000003,Original
32.65,Original
33.95000000000001,Original
31.94,Original
28.60000000000001,Original
29.259999999999994,Original
27.83,Original
28.23,Original
28.09,Original
28.14,Original
27.63,Original
28.01,Original
32.72,Original
32.15000000000001,Original
32.87,Original
33.59,Original
33.3,Original
32.2,Original
33.29,Original
32.61,Original
33.16000000000001,Original
33.830000000000005,Original
32.61,Original
33.72,Original
31.71,Original
34.68000000000001,Original
39.84,Original
35.4,Original
27.780000000000005,Original
28.25,Original
28.57,Original
28.73,Original
29.18,Original
28.4,Original
29.570000000000007,Original
37.74,Original
47.79,Original
76.57,Original
102.79,Original
105.91999999999996,Original
108.83,Original
107.0,Original
114.73999999999998,Original
108.78999999999998,Original
103.44,Original
94.69,Original
69.59,Original
50.13,Original
36.64,Original
27.86,Original
26.73,Original
27.260000000000005,Original
26.45,Original
27.06,Original
26.739999999999995,Original
26.22000000000001,Original
26.419999999999995,Original
27.11,Original
26.380000000000003,Original
30.96999999999999,Original
43.27,Original
75.53999999999998,Original
98.76,Original
103.4,Original
106.21999999999998,Original
104.56,Original
116.86,Original
110.98,Original
101.94,Original
91.63,Original
69.79,Original
47.70000000000001,Original
37.080000000000005,Original
30.31,Original
28.590000000000007,Original
34.169999999999995,Original
32.12,Original
28.699999999999992,Original
27.01,Original
27.000000000000004,Original
27.820000000000004,Original
27.03,Original
27.550000000000004,Original
31.26,Original
45.43000000000001,Original
76.01,Original
102.11000000000004,Original
107.22,Original
106.63,Original
105.71000000000004,Original
111.54,Original
110.31,Original
100.05,Original
89.84999999999998,Original
70.8,Original
52.49999999999999,Original
38.73,Original
31.63,Original
27.830000000000005,Original
28.69,Original
27.93,Original
28.93,Original
28.0,Original
28.030000000000005,Original
27.96,Original
28.67000000000001,Original
27.890000000000004,Original
32.59000000000001,Original
45.940000000000005,Original
74.87000000000003,Original
97.91,Original
101.27000000000002,Original
99.54000000000002,Original
102.30000000000004,Original
112.28,Original
111.85,Original
101.14,Original
91.75,Original
66.88000000000001,Original
46.38999999999999,Original
36.49,Original
31.41,Original
28.680000000000003,Original
28.89,Original
29.730000000000004,Original
28.750000000000004,Original
29.69,Original
28.7,Original
28.25,Original
28.5,Original
27.21,Original
32.66999999999999,Original
46.57,Original
71.91,Original
93.59000000000005,Original
100.34000000000002,Original
97.76,Original
99.08,Original
107.31,Original
103.76,Original
98.32,Original
79.79999999999998,Original
61.83999999999998,Original
45.72,Original
38.55,Original
37.03,Original
31.080000000000005,Original
31.290000000000006,Original
29.16,Original
28.340000000000003,Original
28.26,Original
28.399999999999995,Original
28.020000000000007,Original
28.270000000000003,Original
27.66,Original
27.440000000000005,Original
31.000000000000004,Original
33.36,Original
33.720000000000006,Original
32.2,Original
35.81,Original
35.120000000000005,Original
31.660000000000004,Original
32.47,Original
30.89,Original
32.5,Original
30.700000000000003,Original
30.77,Original
30.620000000000005,Original
30.870000000000005,Original
31.58,Original
33.72000000000001,Original
28.23,Original
28.56000000000001,Original
28.49,Original
28.090000000000003,Original
28.210000000000008,Original
28.370000000000005,Original
28.37,Original
26.760000000000005,Original
30.269999999999992,Original
30.290000000000003,Original
30.97,Original
33.550000000000004,Original
34.19,Original
32.88000000000001,Original
33.68000000000001,Original
32.68000000000001,Original
35.660000000000004,Original
41.23,Original
40.14,Original
37.74,Original
36.330000000000005,Original
33.790000000000006,Original
34.1,Original
34.45,Original
28.69,Original
28.63000000000001,Original
27.710000000000004,Original
28.340000000000003,Original
28.099999999999994,Original
28.080000000000005,Original
29.32,Original
36.34,Original
44.13000000000001,Original
75.52999999999999,Original
102.01999999999998,Original
109.23,Original
106.88,Original
108.36,Original
117.18999999999998,Original
115.19,Original
105.32,Original
94.58999999999996,Original
74.75,Original
54.670000000000016,Original
39.21,Original
32.3,Original
28.0,Original
28.12,Original
28.92000000000001,Original
29.44,Original
28.750000000000004,Original
27.86,Original
27.74,Original
27.840000000000003,Original
26.910000000000004,Original
31.12,Original
44.10999999999999,Original
68.99,Original
94.26999999999995,Original
97.45,Original
102.61999999999998,Original
103.99,Original
107.48,Original
108.83,Original
99.07,Original
92.42000000000004,Original
71.25999999999999,Original
53.24000000000001,Original
39.66000000000001,Original
37.52000000000001,Original
39.13999999999999,Original
36.35,Original
33.910000000000004,Original
30.31000000000001,Original
28.51,Original
27.879999999999995,Original
28.090000000000007,Original
27.7,Original
26.80999999999999,Original
31.75,Original
45.28,Original
71.19,Original
92.44,Original
98.00000000000004,Original
99.89,Original
99.90000000000003,Original
106.28000000000002,Original
107.37,Original
98.85000000000002,Original
89.42,Original
68.46000000000001,Original
49.39,Original
39.70000000000001,Original
32.190000000000005,Original
30.1,Original
30.580000000000005,Original
28.64,Original
29.140000000000004,Original
29.9,Original
28.74000000000001,Original
28.500000000000007,Original
28.22,Original
27.330000000000005,Original
31.579999999999984,Original
48.56,Original
69.47000000000001,Original
92.45,Original
98.18,Original
100.57,Original
102.01,Original
110.6,Original
113.99,Original
105.29999999999998,Original
93.34999999999998,Original
70.98000000000002,Original
56.1,Original
43.02000000000001,Original
36.89999999999999,Original
31.410000000000007,Original
33.59,Original
31.18,Original
30.739999999999995,Original
29.63000000000001,Original
29.15,Original
28.890000000000004,Original
28.73,Original
27.63,Original
32.43000000000001,Original
45.42,Original
72.48,Original
88.98999999999998,Original
94.76999999999998,Original
98.0,Original
97.33999999999996,Original
104.0,Original
99.62,Original
88.60000000000002,Original
72.46999999999998,Original
52.690000000000005,Original
47.35999999999999,Original
33.36000000000001,Original
28.430000000000003,Original
27.340000000000007,Original
27.200000000000003,Original
27.79,Original
28.56,Original
28.230000000000008,Original
28.06,Original
28.33,Original
28.610000000000003,Original
29.160000000000007,Original
28.38,Original
32.63000000000001,Original
35.17,Original
35.169999999999995,Original
33.510000000000005,Original
33.90000000000002,Original
34.38,Original
34.69,Original
33.010000000000005,Original
35.03,Original
34.58,Original
36.290000000000006,Original
33.870000000000005,Original
31.680000000000007,Original
31.56,Original
32.660000000000004,Original
31.6,Original
28.259999999999994,Original
28.91,Original
28.840000000000007,Original
28.600000000000005,Original
28.11,Original
28.170000000000005,Original
27.570000000000007,Original
27.670000000000005,Original
32.080000000000005,Original
33.17,Original
32.51,Original
32.690000000000005,Original
32.89,Original
33.31000000000001,Original
33.75000000000001,Original
34.49,Original
36.92999999999999,Original
34.54000000000001,Original
37.16,Original
38.2,Original
33.75,Original
32.27,Original
30.94,Original
31.030000000000005,Original
27.190000000000005,Original
28.090000000000007,Original
27.59,Original
27.270000000000003,Original
27.36,Original
27.3,Original
28.859999999999992,Original
35.55,Original
43.330000000000005,Original
70.3,Original
95.67,Original
105.91,Original
106.83,Original
107.05,Original
111.79,Original
106.42999999999998,Original
101.81999999999996,Original
91.88,Original
69.85,Original
49.27,Original
37.970000000000006,Original
31.87,Original
28.230000000000008,Original
29.57,Original
28.55,Original
27.96,Original
27.930000000000003,Original
28.21,Original
28.28,Original
28.41,Original
27.67,Original
32.04,Original
45.390000000000015,Original
74.20000000000002,Original
96.17,Original
101.28,Original
104.92000000000002,Original
104.84,Original
111.26,Original
110.08000000000006,Original
98.7,Original
87.76000000000003,Original
65.04,Original
45.960000000000015,Original
32.67999999999999,Original
35.17,Original
39.34000000000001,Original
33.26,Original
30.21,Original
27.79,Original
29.090000000000003,Original
28.290000000000006,Original
27.91,Original
27.72,Original
27.230000000000004,Original
31.57,Original
44.37,Original
65.69999999999999,Original
89.91000000000005,Original
96.08,Original
94.95999999999997,Original
94.77999999999996,Original
103.18,Original
101.15,Original
95.06999999999998,Original
87.95,Original
67.41000000000001,Original
49.13000000000001,Original
41.74999999999999,Original
35.31,Original
28.899999999999995,Original
29.03999999999999,Original
29.71,Original
29.65999999999999,Original
28.930000000000003,Original
28.26,Original
28.520000000000003,Original
28.42,Original
27.899999999999995,Original
32.54999999999999,Original
44.720000000000006,Original
66.41000000000001,Original
88.84000000000003,Original
94.6,Original
94.67000000000004,Original
95.53,Original
104.18,Original
101.07,Original
92.89999999999996,Original
86.10000000000004,Original
63.940000000000005,Original
48.010000000000005,Original
40.99,Original
34.410000000000004,Original
31.86,Original
29.540000000000006,Original
28.660000000000004,Original
27.05,Original
27.21,Original
26.90000000000001,Original
27.1,Original
27.400000000000013,Original
27.18,Original
32.81,Original
44.92,Original
66.28,Original
91.39,Original
93.14,Original
96.82,Original
91.4,Original
96.77,Original
95.58,Original
86.17999999999996,Original
68.06,Original
50.28000000000001,Original
42.91000000000001,Original
34.94,Original
33.730000000000004,Original
28.84,Original
28.130000000000003,Original
30.45,Original
28.69000000000001,Original
28.140000000000004,Original
27.770000000000003,Original
27.980000000000008,Original
27.52,Original
28.3,Original
28.840000000000007,Original
33.89000000000001,Original
35.63999999999999,Original
34.75,Original
35.040000000000006,Original
34.460000000000015,Original
33.11,Original
32.92,Original
32.59,Original
33.27,Original
31.890000000000008,Original
32.18000000000001,Original
32.800000000000004,Original
29.840000000000003,Original
29.590000000000018,Original
30.08,Original
29.58,Original
27.340000000000007,Original
27.21,Original
27.16,Original
27.32,Original
27.28,Original
27.149999999999995,Original
26.4,Original
26.52,Original
30.660000000000004,Original
30.94,Original
30.580000000000005,Original
31.42000000000001,Original
31.28,Original
32.03000000000001,Original
30.38,Original
30.87,Original
32.50000000000001,Original
30.71,Original
31.71,Original
31.49,Original
30.290000000000003,Original
32.24000000000001,Original
30.24,Original
29.550000000000008,Original
26.06,Original
26.950000000000003,Original
26.56,Original
26.7,Original
26.59,Original
27.81,Original
29.04,Original
35.54,Original
40.45,Original
58.829999999999984,Original
81.82,Original
85.23,Original
85.81000000000003,Original
89.48000000000003,Original
92.34,Original
88.78,Original
86.43,Original
79.47999999999999,Original
56.19,Original
46.21,Original
35.74999999999999,Original
30.130000000000003,Original
28.48,Original
29.260000000000005,Original
29.8,Original
28.78000000000001,Original
27.99,Original
27.7,Original
28.110000000000003,Original
27.690000000000005,Original
27.79,Original
30.430000000000007,Original
42.190000000000005,Original
58.110000000000014,Original
76.77999999999999,Original
80.66999999999999,Original
79.17,Original
82.51999999999998,Original
88.75999999999999,Original
88.81999999999998,Original
82.79999999999998,Original
74.23,Original
57.1,Original
44.07,Original
41.2,Original
39.76,Original
31.99000000000001,Original
28.36,Original
27.04000000000001,Original
27.420000000000005,Original
27.29,Original
27.74000000000001,Original
27.23,Original
27.01,Original
26.65,Original
30.68999999999999,Original
41.69,Original
58.9,Original
77.83000000000001,Original
78.39,Original
77.98,Original
82.26999999999998,Original
88.08,Original
86.20000000000002,Original
82.66000000000001,Original
75.41999999999999,Original
58.290000000000006,Original
46.24999999999999,Original
33.300000000000004,Original
31.07,Original
28.420000000000005,Original
27.4,Original
26.380000000000003,Original
27.960000000000004,Original
26.65,Original
26.660000000000004,Original
26.67,Original
27.36,Original
26.87,Original
30.540000000000003,Original
39.49,Original
58.58,Original
77.97000000000001,Original
80.76,Original
79.04000000000003,Original
78.64000000000001,Original
83.29000000000002,Original
81.14,Original
76.68999999999998,Original
71.29000000000002,Original
52.13999999999999,Original
42.65,Original
36.07000000000001,Original
29.390000000000008,Original
27.770000000000007,Original
29.73,Original
28.39,Original
27.18,Original
26.260000000000005,Original
26.620000000000005,Original
26.47,Original
26.76,Original
25.49000000000001,Original
27.47000000000001,Original
38.52,Original
57.3,Original
75.33,Original
76.47000000000001,Original
77.44,Original
76.02000000000001,Original
79.34000000000003,Original
81.95,Original
73.61999999999999,Original
58.79,Original
49.290000000000006,Original
41.29999999999999,Original
29.02,Original
27.68,Original
25.45,Original
29.03,Original
26.18,Original
26.90000000000001,Original
26.59,Original
26.239999999999988,Original
25.82,Original
25.680000000000003,Original
25.930000000000003,Original
26.24,Original
32.77,Original
32.660000000000004,Original
31.860000000000003,Original
31.43,Original
30.78,Original
30.85000000000001,Original
30.130000000000003,Original
32.26,Original
31.480000000000008,Original
31.29,Original
32.78000000000001,Original
32.82,Original
29.259999999999994,Original
29.41,Original
30.31,Original
32.099999999999994,Original
27.27,Original
26.200000000000006,Original
26.140000000000004,Original
27.23,Original
26.98,Original
27.000000000000004,Original
26.14,Original
25.81,Original
29.48,Original
29.380000000000013,Original
30.77,Original
33.720000000000006,Original
33.68,Original
29.739999999999995,Original
29.3,Original
29.83000000000001,Original
30.66,Original
29.700000000000003,Original
29.3,Original
28.96,Original
28.770000000000003,Original
29.110000000000003,Original
28.79,Original
29.19,Original
26.28,Original
26.72,Original
26.350000000000005,Original
26.46999999999999,Original
26.24,Original
26.5,Original
28.31000000000001,Original
35.46999999999999,Original
41.06000000000001,Original
58.530000000000015,Original
74.59,Original
80.80000000000001,Original
80.92,Original
79.92000000000002,Original
82.26000000000003,Original
83.30000000000001,Original
79.32,Original
75.83000000000001,Original
59.44999999999998,Original
45.35,Original
31.78000000000001,Original
31.2,Original
27.92,Original
28.33,Original
27.340000000000003,Original
28.18,Original
28.05,Original
27.53,Original
27.62,Original
27.860000000000007,Original
27.570000000000004,Original
30.75,Original
39.90999999999999,Original
55.3,Original
71.73000000000002,Original
78.03999999999998,Original
76.34,Original
76.76999999999998,Original
77.73,Original
81.0,Original
77.90999999999998,Original
72.02,Original
56.77,Original
46.38999999999999,Original
36.72,Original
41.600000000000016,Original
36.99,Original
34.0,Original
30.56000000000001,Original
28.730000000000008,Original
28.34,Original
30.58,Original
27.890000000000004,Original
27.89,Original
28.550000000000004,Original
31.920000000000005,Original
40.31,Original
60.1,Original
75.27000000000001,Original
76.22,Original
75.54999999999998,Original
78.22999999999999,Original
79.79999999999998,Original
79.17,Original
77.04,Original
73.31,Original
59.290000000000006,Original
47.600000000000016,Original
37.31,Original
33.36,Original
30.250000000000004,Original
31.32,Original
31.630000000000003,Original
29.630000000000003,Original
29.51,Original
28.989999999999988,Original
28.66,Original
27.210000000000004,Original
26.930000000000003,Original
31.6,Original
40.08,Original
55.73,Original
73.37000000000003,Original
78.46,Original
79.55000000000001,Original
81.04999999999998,Original
81.40999999999998,Original
83.18999999999998,Original
80.25999999999999,Original
72.89,Original
59.16000000000002,Original
47.81,Original
41.95,Original
36.64000000000001,Original
30.73999999999999,Original
30.590000000000003,Original
31.930000000000007,Original
28.09,Original
27.469999999999995,Original
27.78,Original
27.02,Original
27.380000000000003,Original
27.160000000000007,Original
30.49,Original
38.55,Original
54.55,Original
73.91000000000001,Original
75.64000000000001,Original
78.36000000000001,Original
76.71,Original
77.44,Original
79.46000000000002,Original
75.08000000000001,Original
63.0,Original
48.69,Original
37.07,Original
37.37,Original
32.2,Original
27.78,Original
27.81000000000001,Original
27.020000000000003,Original
26.64,Original
26.76000000000001,Original
27.149999999999995,Original
27.550000000000004,Original
26.75,Original
27.250000000000004,Original
26.68,Original
30.770000000000003,Original
30.239999999999995,Original
30.51999999999999,Original
31.090000000000003,Original
31.450000000000006,Original
31.38000000000001,Original
34.260000000000005,Original
34.85,Original
35.13999999999999,Original
37.63999999999999,Original
36.16,Original
33.580000000000005,Original
31.12,Original
29.88,Original
29.829999999999988,Original
30.950000000000006,Original
27.12,Original
29.51,Original
28.700000000000003,Original
27.52,Original
27.269999999999992,Original
27.290000000000003,Original
27.450000000000006,Original
27.08,Original
30.97999999999999,Original
29.91000000000001,Original
31.48,Original
33.66000000000002,Original
32.62,Original
34.03000000000001,Original
30.230000000000004,Original
30.59999999999999,Original
29.610000000000003,Original
29.670000000000005,Original
29.950000000000006,Original
33.739999999999995,Original
30.570000000000007,Original
29.13,Original
29.800000000000004,Original
30.270000000000003,Original
26.890000000000008,Original
28.09,Original
27.050000000000008,Original
27.120000000000005,Original
27.31000000000001,Original
27.170000000000005,Original
28.64,Original
34.19,Original
40.12,Original
62.38000000000002,Original
82.12,Original
85.84,Original
86.78999999999998,Original
86.09,Original
84.5,Original
85.80999999999997,Original
84.5,Original
77.16999999999999,Original
59.37,Original
48.24999999999999,Original
36.19,Original
27.510000000000005,Original
26.05,Original
27.55,Original
27.760000000000005,Original
27.050000000000004,Original
27.33000000000001,Original
26.69,Original
27.17,Original
27.48,Original
26.410000000000004,Original
28.43000000000001,Original
39.08,Original
60.99000000000001,Original
78.07000000000002,Original
80.47999999999999,Original
82.64999999999996,Original
80.7,Original
80.36,Original
81.06,Original
78.56000000000002,Original
73.65000000000002,Original
57.44,Original
44.38999999999999,Original
33.21000000000001,Original
33.39,Original
27.72000000000001,Original
30.040000000000003,Original
30.24000000000001,Original
27.87,Original
27.99000000000001,Original
27.82,Original
27.77,Original
27.19,Original
27.31,Original
29.360000000000014,Original
37.49,Original
58.53999999999999,Original
77.44000000000001,Original
81.26999999999998,Original
78.86999999999999,Original
80.43000000000002,Original
80.18,Original
82.36000000000003,Original
78.43000000000002,Original
75.19999999999997,Original
55.13,Original
43.76,Original
33.93,Original
31.34,Original
31.570000000000004,Original
28.950000000000003,Original
28.020000000000007,Original
28.18,Original
27.719999999999995,Original
27.53000000000001,Original
27.73,Original
27.23,Original
27.1,Original
29.010000000000005,Original
40.26,Original
62.06999999999999,Original
79.14,Original
81.06000000000002,Original
83.34000000000003,Original
80.80000000000001,Original
81.69000000000001,Original
83.30000000000001,Original
79.99000000000001,Original
72.37,Original
54.52,Original
40.94,Original
32.68000000000001,Original
30.85000000000001,Original
28.1,Original
28.38000000000001,Original
27.290000000000003,Original
27.53,Original
27.06,Original
27.01,Original
27.200000000000006,Original
27.820000000000004,Original
27.58,Original
30.31,Original
38.25000000000001,Original
56.28,Original
74.75,Original
75.57000000000002,Original
75.78999999999998,Original
73.2,Original
76.51,Original
75.09,Original
76.16000000000001,Original
62.990000000000016,Original
46.930000000000014,Original
38.790000000000006,Original
29.950000000000006,Original
27.54,Original
26.42000000000001,Original
27.070000000000007,Original
26.90000000000001,Original
30.64,Original
27.56,Original
26.74,Original
27.45000000000001,Original
26.97,Original
27.60000000000001,Original
28.130000000000003,Original
32.61000000000001,Original
34.12,Original
34.19,Original
32.370000000000005,Original
31.47999999999999,Original
31.130000000000003,Original
31.69,Original
30.87,Original
30.919999999999995,Original
31.57999999999999,Original
30.960000000000004,Original
34.920000000000016,Original
29.98,Original
29.72000000000001,Original
30.750000000000004,Original
33.38,Original
26.67,Original
27.06,Original
26.77,Original
26.76,Original
26.910000000000007,Original
26.69,Original
26.61,Original
27.09,Original
31.090000000000007,Original
31.23,Original
30.53,Original
30.98,Original
32.17000000000001,Original
31.63000000000001,Original
31.72,Original
31.86,Original
32.959999999999994,Original
33.220000000000006,Original
30.31,Original
30.53,Original
31.010000000000005,Original
32.85,Original
31.759999999999994,Original
34.28,Original
28.64,Original
27.169999999999995,Original
26.820000000000004,Original
26.49,Original
26.96,Original
26.74,Original
28.63000000000001,Original
33.00000000000001,Original
38.190000000000005,Original
68.6,Original
90.49,Original
92.79,Original
94.06999999999996,Original
99.06999999999998,Original
103.28,Original
102.15,Original
95.05,Original
87.23999999999998,Original
64.47,Original
49.37,Original
34.440000000000005,Original
30.710000000000004,Original
31.0,Original
31.48,Original
29.73,Original
28.32,Original
27.99,Original
28.239999999999995,Original
29.129999999999995,Original
28.830000000000005,Original
28.24,Original
30.08,Original
40.3,Original
71.78999999999999,Original
91.96999999999998,Original
95.65000000000002,Original
96.99,Original
96.85000000000002,Original
104.33,Original
104.33999999999996,Original
94.71000000000002,Original
87.75000000000001,Original
61.11,Original
43.48,Original
39.28,Original
34.06,Original
32.97,Original
34.42000000000001,Original
33.23000000000001,Original
28.71999999999999,Original
29.200000000000003,Original
28.22,Original
27.36,Original
27.399999999999995,Original
27.58,Original
29.31,Original
39.760000000000005,Original
71.32,Original
91.46,Original
95.15,Original
96.65,Original
98.66,Original
105.88,Original
100.23999999999997,Original
93.61,Original
83.50999999999999,Original
63.74999999999999,Original
48.69,Original
36.470000000000006,Original
30.260000000000005,Original
31.410000000000004,Original
28.280000000000005,Original
29.05,Original
28.009999999999994,Original
27.469999999999995,Original
27.16,Original
27.380000000000003,Original
27.48,Original
26.910000000000004,Original
29.43000000000001,Original
39.99,Original
72.30000000000001,Original
92.07999999999998,Original
98.03,Original
101.4,Original
99.97000000000004,Original
106.41000000000004,Original
105.54999999999995,Original
95.12,Original
90.75,Original
67.02000000000001,Original
50.21,Original
42.37,Original
32.78000000000001,Original
28.39,Original
28.37,Original
29.410000000000004,Original
27.620000000000005,Original
27.800000000000004,Original
27.47000000000001,Original
26.750000000000007,Original
27.14,Original
26.910000000000004,Original
28.42,Original
39.23,Original
60.06,Original
78.95,Original
82.51999999999998,Original
85.39999999999996,Original
86.61,Original
91.31,Original
87.7,Original
83.60999999999999,Original
68.56,Original
51.81,Original
47.34,Original
34.60000000000001,Original
32.11,Original
29.010000000000005,Original
32.82000000000001,Original
28.0,Original
27.410000000000007,Original
27.81,Original
27.72000000000001,Original
29.82,Original
28.51,Original
27.81,Original
28.11,Original
33.349999999999994,Original
35.53999999999999,Original
34.720000000000006,Original
35.74,Original
34.11,Original
33.24,Original
33.5,Original
33.37,Original
33.32999999999999,Original
33.69000000000002,Original
36.11,Original
33.00000000000001,Original
31.410000000000004,Original
30.680000000000003,Original
31.4,Original
30.860000000000003,Original
28.090000000000007,Original
27.59,Original
28.13000000000001,Original
28.76000000000001,Original
28.64,Original
28.01,Original
27.760000000000016,Original
27.97000000000001,Original
31.8,Original
32.18000000000001,Original
32.64,Original
35.11,Original
36.38,Original
35.77,Original
33.50000000000001,Original
32.440000000000005,Original
34.120000000000005,Original
32.46,Original
32.66,Original
35.220000000000006,Original
33.84,Original
32.19,Original
34.370000000000005,Original
31.719999999999988,Original
28.330000000000005,Original
27.74,Original
28.000000000000007,Original
28.34,Original
28.530000000000005,Original
28.390000000000004,Original
29.74000000000001,Original
35.02,Original
42.90999999999998,Original
69.2,Original
97.6,Original
101.32,Original
101.75,Original
103.31,Original
111.31,Original
107.87000000000002,Original
100.71000000000004,Original
96.84,Original
72.25999999999999,Original
49.32,Original
35.84,Original
33.59,Original
28.440000000000005,Original
29.13000000000001,Original
27.700000000000006,Original
27.05,Original
26.660000000000004,Original
26.790000000000003,Original
26.29,Original
27.590000000000007,Original
26.790000000000003,Original
29.37,Original
43.46000000000001,Original
73.36,Original
95.79999999999998,Original
102.24,Original
104.2,Original
105.52,Original
113.04,Original
112.66,Original
102.88,Original
91.34,Original
65.53999999999998,Original
47.41,Original
38.44,Original
32.74,Original
32.059999999999995,Original
35.93,Original
31.960000000000004,Original
27.22,Original
26.60000000000001,Original
26.92,Original
26.780000000000005,Original
26.25,Original
26.24,Original
28.27,Original
40.63999999999999,Original
71.27000000000001,Original
95.20999999999997,Original
97.95,Original
103.43,Original
103.99999999999996,Original
111.85,Original
110.18000000000004,Original
99.62,Original
92.20999999999998,Original
66.66000000000001,Original
51.26,Original
37.24000000000001,Original
33.42,Original
30.81,Original
29.56000000000001,Original
29.24000000000001,Original
28.97000000000001,Original
29.10000000000001,Original
28.98,Original
28.710000000000004,Original
28.320000000000004,Original
28.23,Original
29.99000000000001,Original
42.78999999999999,Original
66.97000000000001,Original
92.9,Original
95.07,Original
95.45,Original
98.49,Original
110.06,Original
103.16,Original
98.39,Original
91.94,Original
68.41,Original
50.33999999999999,Original
40.57,Original
35.760000000000005,Original
34.78999999999999,Original
33.51,Original
29.76,Original
29.88,Original
30.020000000000003,Original
29.56,Original
29.31,Original
28.69,Original
28.540000000000003,Original
30.93,Original
41.99,Original
68.66000000000001,Original
92.47000000000004,Original
93.92,Original
99.83,Original
97.13999999999996,Original
109.02000000000002,Original
102.79999999999998,Original
92.16,Original
77.17999999999998,Original
60.35,Original
44.79999999999999,Original
37.11,Original
35.55,Original
34.15,Original
33.33,Original
30.06,Original
29.270000000000007,Original
31.990000000000013,Original
30.86,Original
28.309999999999995,Original
28.770000000000003,Original
28.300000000000008,Original
27.82,Original
31.29000000000001,Original
33.16,Original
33.09,Original
33.70000000000001,Original
33.28999999999999,Original
31.52,Original
31.53000000000001,Original
31.19,Original
32.529999999999994,Original
32.75,Original
32.79,Original
33.96,Original
32.86,Original
31.16,Original
35.15,Original
34.53,Original
29.72,Original
29.53,Original
29.28000000000001,Original
28.580000000000013,Original
29.120000000000008,Original
28.340000000000003,Original
28.51,Original
28.98,Original
32.34,Original
32.29,Original
31.89,Original
35.39,Original
32.40000000000001,Original
33.10000000000001,Original
32.59,Original
33.72,Original
34.57,Original
34.67000000000001,Original
33.49,Original
32.650000000000006,Original
31.700000000000003,Original
34.03000000000001,Original
33.02,Original
30.99,Original
28.410000000000007,Original
28.99,Original
28.74,Original
29.320000000000007,Original
28.44000000000001,Original
28.730000000000004,Original
30.530000000000005,Original
37.13999999999999,Original
45.99999999999999,Original
75.42,Original
101.21,Original
109.14,Original
108.73,Original
110.34,Original
119.69000000000004,Original
117.76000000000003,Original
110.02,Original
101.29,Original
74.62000000000003,Original
54.65,Original
39.99000000000001,Original
36.13,Original
33.690000000000005,Original
33.4,Original
31.57,Original
32.02,Original
32.480000000000004,Original
30.29000000000001,Original
29.86,Original
29.18,Original
29.49,Original
33.07999999999999,Original
44.80000000000001,Original
77.25,Original
104.63000000000002,Original
113.33999999999996,Original
114.94,Original
115.14,Original
126.49,Original
120.64,Original
113.04,Original
96.97,Original
73.01999999999998,Original
53.830000000000005,Original
43.49,Original
33.39000000000001,Original
29.58,Original
30.24000000000001,Original
34.04,Original
29.85,Original
30.200000000000006,Original
30.98,Original
30.27,Original
28.53000000000001,Original
28.78,Original
32.03999999999999,Original
44.36,Original
74.97999999999999,Original
105.28,Original
113.28999999999998,Original
112.23,Original
114.96,Original
122.34000000000002,Original
119.28000000000004,Original
110.46,Original
100.81000000000004,Original
81.08000000000001,Original
54.88000000000001,Original
42.14999999999999,Original
34.660000000000004,Original
32.510000000000005,Original
31.94,Original
30.21,Original
31.190000000000005,Original
29.56000000000001,Original
29.399999999999995,Original
28.930000000000003,Original
28.59,Original
28.980000000000004,Original
32.96,Original
42.66999999999998,Original
69.93,Original
97.74999999999996,Original
105.18999999999998,Original
107.12000000000003,Original
108.7,Original
112.76999999999998,Original
108.97,Original
102.45,Original
92.74999999999996,Original
69.92000000000002,Original
49.82000000000001,Original
40.75,Original
34.22,Original
31.57,Original
30.290000000000006,Original
30.85,Original
28.550000000000004,Original
27.820000000000007,Original
27.81,Original
28.58,Original
28.019999999999992,Original
27.640000000000004,Original
32.04,Original
44.34,Original
77.0,Original
97.17,Original
100.76,Original
102.37,Original
106.27000000000002,Original
112.27,Original
106.54000000000003,Original
99.2,Original
77.96,Original
57.43999999999999,Original
43.08999999999999,Original
35.13000000000002,Original
32.440000000000005,Original
31.77000000000001,Original
30.25,Original
28.680000000000007,Original
28.040000000000006,Original
27.599999999999994,Original
27.58,Original
27.750000000000004,Original
27.489999999999995,Original
27.980000000000004,Original
27.72,Original
30.37,Original
33.610000000000014,Original
33.59,Original
31.82,Original
31.950000000000006,Original
33.75000000000001,Original
33.33999999999999,Original
37.39,Original
33.989999999999995,Original
35.78,Original
34.83000000000001,Original
31.51,Original
31.750000000000007,Original
31.170000000000005,Original
31.74000000000001,Original
30.390000000000008,Original
27.180000000000007,Original
27.4,Original
27.73,Original
27.40000000000001,Original
27.35,Original
27.35,Original
27.950000000000003,Original
28.08,Original
30.969999999999995,Original
32.15,Original
31.96,Original
35.00000000000001,Original
36.24,Original
33.32,Original
32.739999999999995,Original
33.46000000000001,Original
36.47,Original
35.24000000000001,Original
32.64999999999999,Original
32.24,Original
30.890000000000004,Original
31.03,Original
31.460000000000008,Original
30.76000000000001,Original
26.640000000000004,Original
27.53,Original
27.190000000000005,Original
28.15,Original
